Accession	Virus	Strain	Author	Publication_Title	Journal	Database
MK681497	Enterovirus D68	USA/CA/2014-RGDS-1032	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KX351820	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT07/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KT995552	Enterovirus D68	USA/TX/2014-19185	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT347276	Enterovirus D68	EVD68/Homosapiens/USA/MO21/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT995617	Enterovirus D68	USA/ND/2014-19252	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995586	Enterovirus D68	USA/WI/2014-19222	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745770	Enterovirus D68	NY77	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KP745751	Enterovirus D68	NY120	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KP745754	Enterovirus D68	NY130	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KX351796	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT21/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KT995615	Enterovirus D68	USA/NJ/2014-19250	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995627	Enterovirus D68	USA/NJ/2014-19262	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745757	Enterovirus D68	NY210	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT995597	Enterovirus D68	USA/CT/2014-19233	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX351830	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT24/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351801	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT37/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KP745753	Enterovirus D68	NY126	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT347279	Enterovirus D68	EVD68/Homosapiens/USA/MO38/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT347236	Enterovirus D68	EVD68/Homosapiens/USA/MO39/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT347224	Enterovirus D68	EVD68/Homosapiens/USA/MO58/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT995570	Enterovirus D68	USA/MS/2014-19204	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX351826	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT26/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351828	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT04/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351829	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT14/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351810	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT19/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351797	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT11/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
MK681492	Enterovirus D68	USA/CA/2014-RGDS-1027	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KP455276	Enterovirus D68	CAN14-455	McDermid,A.K., Grudeski,E., Wilcox,M., Mandes,R. and Booth,T.F.	Genetic Analysis of Enterovirus D68 strains from a North American outbreak		Genbank
KT995567	Enterovirus D68	USA/CT/2014-19201	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995532	Enterovirus D68	USA/KY/2014-19167	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX351795	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT27/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KX351798	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT03/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KT995605	Enterovirus D68	USA/AL/2014-19241	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
MK681490	Enterovirus D68	USA/CA/2014-RGDS-1025	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KX255407	Enterovirus D68	EV-D68/Homosapiens/USA/C7743/2014	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KX433161	Enterovirus D68	EV-D68/Homosapiens/USA/C7791/2014	Das,S.R., Fedorova,N., Puri,V., Stockwell,T., Shrivastava,S., Amedeo,P., Shabman,R., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KT803995	Enterovirus D68	MEX/DGO/2014-InDRE2271	Lopez-Martinez,I., Torres-Longoria,B., Barrera-Badillo,G., Ruiz-Lopez,A., Fierro-Valdez,M.A., Ortiz-Alcantara,J.M., Garces-Ayala,F., Gonzalez-Villa,M., Escobar-Escamilla,N., Ramirez-Gonzalez,J.E. and Diaz-Quinonez,J.A.	First whole genome sequencing of Enterovirus D68 circulating in Mexico, 2014		Genbank
KT347269	Enterovirus D68	EVD68/Homosapiens/USA/MO45/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT995584	Enterovirus D68	USA/LA/2014-19220	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995534	Enterovirus D68	USA/LA/2014-19168	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995602	Enterovirus D68	USA/MI/2014-19238	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995623	Enterovirus D68	USA/CO/2014-19258	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995583	Enterovirus D68	USA/KY/2014-19219	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745759	Enterovirus D68	NY275	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KP455275	Enterovirus D68	CAN14-260	McDermid,A.K., Grudeski,E., Wilcox,M., Mandes,R. and Booth,T.F.	Genetic Analysis of Enterovirus D68 strains from a North American outbreak		Genbank
KT995546	Enterovirus D68	USA/MA/2014-19048	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995569	Enterovirus D68	USA/RI/2014-19203	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
MH674115	Enterovirus D68	EVD68_SWE_002_140908_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MH674116	Enterovirus D68	EVD68_SWE_004_140916_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MH674112	Enterovirus D68	EVD68_SWE_006_140814_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MH674111	Enterovirus D68	EVD68_SWE_005_140814_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
KT995540	Enterovirus D68	USA/CO/2014-19189	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995591	Enterovirus D68	USA/AR/2014-19227	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX351813	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT17/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
KT995619	Enterovirus D68	USA/NC/2014-19254	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745760	Enterovirus D68	NY278	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT266905	Enterovirus D68	EV-D68/Haiti/1/2014	Lednicky,J.A., Okech,B.A., Morris,J.G. Jr., Beau De Rochars,V.M., Elbadry,M.A., White,S.K. and Loeb,J.C.	Enterovirus D68 strain Haiti 1-2014 from the blood of a Haitian child with febrile illness		Genbank
KP745755	Enterovirus D68	NY153	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT995595	Enterovirus D68	USA/OR/2014-19073	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
MK681500	Enterovirus D68	USA/CA/2014-RGDS-1035	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KT995609	Enterovirus D68	USA/VT/2014-19245	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995571	Enterovirus D68	USA/ND/2014-19205	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995536	Enterovirus D68	USA/OK/2014-19170	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995568	Enterovirus D68	USA/CT/2014-19202	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745765	Enterovirus D68	NY326	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT995593	Enterovirus D68	USA/NC/2014-19229	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995607	Enterovirus D68	USA/MS/2014-19243	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995606	Enterovirus D68	USA/WV/2014-19242	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745761	Enterovirus D68	NY305	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT995563	Enterovirus D68	USA/DE/2014-19197	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995620	Enterovirus D68	USA/VA/2014-19255	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KU669047	Enterovirus D68	USA/AL/2014-19061	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next Generation Sequencing of Enterovirus D68		Genbank
KT995618	Enterovirus D68	USA/WY/2014-19253	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT347241	Enterovirus D68	EVD68/Homosapiens/USA/MO18/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KU669040	Enterovirus D68	USA/OR/2014-19268	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next Generation Sequencing of Enterovirus D68		Genbank
KX255382	Enterovirus D68	EV-D68/Homosapiens/USA/C7787/2014	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KP100792	Enterovirus D68	US/CA/14-6092	Greninger,A.L., Naccache,S.N., Yu,G., Somasekar,S., Yagi,S., Clayton,A., Glaser,C., Aldrovandi,G. and Chiu,C.Y.	Genomic Analysis Uncovers a Novel Circulating Enterovirus D68 Strain in Association with Cases of Acute Flaccid Paralysis from 2012-2014		Genbank
KT995594	Enterovirus D68	USA/CT/2014-19230	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745762	Enterovirus D68	NY309	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT347273	Enterovirus D68	EVD68/Homosapiens/USA/MO42/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT347238	Enterovirus D68	EVD68/Homosapiens/USA/MO32/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT995553	Enterovirus D68	USA/NC/2014-19064	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995530	Enterovirus D68	USA/MO/2014-19174	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP745764	Enterovirus D68	NY316	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KU509997	Enterovirus D68	EV-D68/environment/Gainesville/1/2015	Lednicky,J.A., Bonny,T.S., Morris,J.G. and Loeb,J.C.	Complete Genome Sequence of Enterovirus D68 Detected in Classroom Air and on Environmental Surfaces		Genbank
KP745766	Enterovirus D68	NY328	Huang,W., Wang,G., Zhuge,J., Nolan,S.M., Dimitrova,N. and Fallon,J.T.	Whole-Genome Sequence Analysis Reveals the Enterovirus D68 Isolates during the United States 2014 Outbreak Mainly Belong to a Novel Clade		Genbank
KT995629	Enterovirus D68	USA/DC/2014-19264	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KP100796	Enterovirus D68	US/CA/14-6100	Greninger,A.L., Naccache,S.N., Clayton,A., Yu,G., Somasekar,S., Yagi,S., Glaser,C., Aldrovandi,G. and Chiu,C.Y.	Genomic Analysis Uncovers a Novel Circulating Enterovirus D68 Strain in Association with Cases of Acute Flaccid Paralysis from 2012-2014		Genbank
KP100795	Enterovirus D68	US/CA/14-6103SIB	Greninger,A.L., Naccache,S.N., Clayton,A., Yu,G., Somaseka,S., Yagi,S., Glaser,C., Aldrovandi,G. and Chiu,C.Y.	Genomic Analysis Uncovers a Novel Circulating Enterovirus D68 Strain in Association with Cases of Acute Flaccid Paralysis from 2012-2014		Genbank
KP455271	Enterovirus D68	CAN14-453	McDermid,A.K., Grudeski,E., Wilcox,M., Mandes,R. and Booth,T.F.	Genetic Analysis of Enterovirus D68 strains from a North American outbreak		Genbank
MK681503	Enterovirus D68	USA/CA/2014-RGDS-1038	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
MK681501	Enterovirus D68	USA/CA/2014-RGDS-1036	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
MK681494	Enterovirus D68	USA/CA/2014-RGDS-1029	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
MK681495	Enterovirus D68	USA/CA/2014-RGDS-1030	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KT995603	Enterovirus D68	USA/SC/2014-19239	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995579	Enterovirus D68	USA/NJ/2014-19212	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995549	Enterovirus D68	USA/MS/2014-19052	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
MK681498	Enterovirus D68	USA/CA/2014-RGDS-1033	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
